set_boundary,context,trigger,query,reason
49,fridge,ketchup,water,trigger_not_in_context
49,fridge,ketchup,milk,trigger_not_in_context
49,fridge,meat,ketchup,query_not_in_context
49,fridge,meat,milk,trigger_not_in_context
49,fridge,meat,juice,trigger_not_in_context
49,fridge,milk,ketchup,query_not_in_context
49,fridge,water,ketchup,query_not_in_context
49,fridge,meat,milk,trigger_not_in_context
49,fridge,juice,yogurt,query_not_in_context
49,fridge,meat,ketchup,query_not_in_context
49,fridge,yogurt,water,trigger_not_in_context
49,fridge,meat,yogurt,query_not_in_context
49,fridge,water,yogurt,query_not_in_context
49,fridge,juice,ketchup,query_not_in_context
49,fridge,yogurt,ketchup,query_not_in_context
49,fridge,ketchup,yogurt,query_not_in_context
49,fridge,water,ketchup,query_not_in_context
49,fridge,ketchup,juice,trigger_not_in_context
49,fridge,ketchup,milk,trigger_not_in_context
49,fridge,meat,yogurt,query_not_in_context
49,fridge,meat,ketchup,query_not_in_context
49,fridge,meat,ketchup,query_not_in_context
49,fridge,meat,yogurt,query_not_in_context
49,fridge,milk,yogurt,query_not_in_context
49,fridge,ketchup,yogurt,query_not_in_context
49,fridge,meat,yogurt,query_not_in_context
49,fridge,ketchup,meat,query_not_in_context
49,fridge,water,ketchup,query_not_in_context
49,fridge,juice,meat,query_not_in_context
49,fridge,milk,ketchup,query_not_in_context
49,fridge,juice,ketchup,query_not_in_context
49,fridge,ketchup,milk,trigger_not_in_context
49,fridge,ketchup,yogurt,query_not_in_context
49,fridge,yogurt,ketchup,query_not_in_context
49,fridge,juice,meat,query_not_in_context
49,fridge,juice,ketchup,query_not_in_context
49,fridge,ketchup,yogurt,query_not_in_context
49,fridge,yogurt,juice,trigger_not_in_context
49,fridge,ketchup,yogurt,query_not_in_context
49,fridge,juice,yogurt,query_not_in_context
49,fridge,meat,yogurt,query_not_in_context
49,fridge,ketchup,yogurt,query_not_in_context
49,fridge,meat,juice,trigger_not_in_context
49,fridge,ketchup,water,trigger_not_in_context
49,fridge,meat,water,trigger_not_in_context
49,fridge,meat,ketchup,query_not_in_context
49,fridge,water,meat,query_not_in_context
49,fridge,juice,ketchup,query_not_in_context
49,fridge,meat,yogurt,query_not_in_context
49,fridge,milk,meat,query_not_in_context
49,fridge,meat,ketchup,query_not_in_context
49,fridge,ketchup,yogurt,query_not_in_context
49,fridge,meat,ketchup,query_not_in_context
49,fridge,milk,yogurt,query_not_in_context
49,fridge,meat,water,trigger_not_in_context
49,fridge,ketchup,yogurt,query_not_in_context
49,fridge,meat,ketchup,query_not_in_context
49,fridge,ketchup,yogurt,query_not_in_context
49,fridge,water,meat,query_not_in_context
49,fridge,meat,yogurt,query_not_in_context
49,fridge,meat,yogurt,query_not_in_context
49,fridge,meat,ketchup,query_not_in_context
49,fridge,ketchup,meat,query_not_in_context
49,fridge,yogurt,juice,trigger_not_in_context
49,fridge,yogurt,ketchup,query_not_in_context
49,fridge,milk,yogurt,query_not_in_context
49,fridge,juice,yogurt,query_not_in_context
49,fridge,meat,ketchup,query_not_in_context
49,fridge,yogurt,milk,trigger_not_in_context
49,fridge,ketchup,juice,trigger_not_in_context
49,fridge,yogurt,milk,trigger_not_in_context
49,fridge,ketchup,yogurt,query_not_in_context
49,fridge,meat,milk,trigger_not_in_context
49,fridge,meat,yogurt,query_not_in_context
49,fridge,water,yogurt,query_not_in_context
49,fridge,meat,yogurt,query_not_in_context
49,fridge,ketchup,juice,trigger_not_in_context
49,fridge,water,yogurt,query_not_in_context
49,fridge,meat,juice,trigger_not_in_context
49,fridge,milk,meat,query_not_in_context
49,fridge,meat,ketchup,query_not_in_context
49,fridge,ketchup,milk,trigger_not_in_context
49,fridge,yogurt,meat,query_not_in_context
49,fridge,ketchup,milk,trigger_not_in_context
49,fridge,meat,ketchup,query_not_in_context
49,fridge,yogurt,ketchup,query_not_in_context
49,fridge,ketchup,meat,query_not_in_context
49,fridge,meat,yogurt,query_not_in_context
49,fridge,milk,ketchup,query_not_in_context
49,fridge,milk,meat,query_not_in_context
49,fridge,meat,yogurt,query_not_in_context
49,fridge,milk,yogurt,query_not_in_context
49,fridge,meat,yogurt,query_not_in_context
49,fridge,water,yogurt,query_not_in_context
49,fridge,yogurt,water,trigger_not_in_context
49,fridge,meat,ketchup,query_not_in_context
49,fridge,juice,ketchup,query_not_in_context
49,fridge,ketchup,yogurt,query_not_in_context
49,fridge,meat,yogurt,query_not_in_context
49,gym,weightlifting,swimming,trigger_not_in_context
49,gym,meditation,weightlifting,query_not_in_context
49,gym,weightlifting,basketball,trigger_not_in_context
49,gym,weightlifting,swimming,trigger_not_in_context
49,gym,softball,weightlifting,query_not_in_context
49,gym,lacrosse,weightlifting,query_not_in_context
49,gym,meditation,weightlifting,query_not_in_context
49,gym,weightlifting,swimming,trigger_not_in_context
49,gym,weightlifting,swimming,trigger_not_in_context
49,gym,weightlifting,lacrosse,trigger_not_in_context
49,gym,meditation,weightlifting,query_not_in_context
49,gym,meditation,weightlifting,query_not_in_context
49,gym,meditation,weightlifting,query_not_in_context
49,gym,meditation,weightlifting,query_not_in_context
49,gym,weightlifting,swimming,trigger_not_in_context
49,gym,weightlifting,lacrosse,trigger_not_in_context
49,gym,meditation,weightlifting,query_not_in_context
49,gym,basketball,weightlifting,query_not_in_context
49,gym,meditation,weightlifting,query_not_in_context
49,gym,meditation,weightlifting,query_not_in_context
49,gym,swimming,weightlifting,query_not_in_context
49,gym,weightlifting,meditation,trigger_not_in_context
49,gym,weightlifting,softball,trigger_not_in_context
49,gym,softball,weightlifting,query_not_in_context
49,gym,weightlifting,softball,trigger_not_in_context
49,gym,weightlifting,swimming,trigger_not_in_context
49,gym,weightlifting,swimming,trigger_not_in_context
49,gym,swimming,weightlifting,query_not_in_context
49,gym,weightlifting,swimming,trigger_not_in_context
49,gym,weightlifting,basketball,trigger_not_in_context
49,gym,weightlifting,swimming,trigger_not_in_context
49,gym,basketball,weightlifting,query_not_in_context
49,gym,meditation,weightlifting,query_not_in_context
49,gym,basketball,weightlifting,query_not_in_context
49,gym,lacrosse,weightlifting,query_not_in_context
49,gym,meditation,weightlifting,query_not_in_context
49,gym,swimming,weightlifting,query_not_in_context
49,gym,softball,weightlifting,query_not_in_context
49,gym,weightlifting,basketball,trigger_not_in_context
49,gym,meditation,weightlifting,query_not_in_context
49,gym,weightlifting,swimming,trigger_not_in_context
49,gym,meditation,weightlifting,query_not_in_context
49,gym,weightlifting,softball,trigger_not_in_context
49,gym,weightlifting,basketball,trigger_not_in_context
49,gym,weightlifting,lacrosse,trigger_not_in_context
49,gym,weightlifting,swimming,trigger_not_in_context
49,gym,weightlifting,swimming,trigger_not_in_context
49,gym,weightlifting,swimming,trigger_not_in_context
49,gym,meditation,weightlifting,query_not_in_context
49,gym,meditation,weightlifting,query_not_in_context
49,gym,weightlifting,softball,trigger_not_in_context
49,gym,meditation,weightlifting,query_not_in_context
49,gym,weightlifting,lacrosse,trigger_not_in_context
49,gym,weightlifting,swimming,trigger_not_in_context
49,gym,swimming,weightlifting,query_not_in_context
49,gym,meditation,weightlifting,query_not_in_context
49,gym,meditation,weightlifting,query_not_in_context
49,gym,weightlifting,softball,trigger_not_in_context
49,gym,weightlifting,lacrosse,trigger_not_in_context
49,gym,weightlifting,swimming,trigger_not_in_context
49,gym,basketball,weightlifting,query_not_in_context
49,gym,weightlifting,meditation,trigger_not_in_context
49,gym,weightlifting,swimming,trigger_not_in_context
49,gym,lacrosse,weightlifting,query_not_in_context
49,gym,weightlifting,basketball,trigger_not_in_context
49,gym,meditation,weightlifting,query_not_in_context
49,gym,weightlifting,swimming,trigger_not_in_context
49,gym,weightlifting,swimming,trigger_not_in_context
49,gym,swimming,weightlifting,query_not_in_context
49,gym,weightlifting,lacrosse,trigger_not_in_context
49,gym,weightlifting,softball,trigger_not_in_context
49,gym,weightlifting,swimming,trigger_not_in_context
49,gym,basketball,weightlifting,query_not_in_context
49,gym,weightlifting,swimming,trigger_not_in_context
49,gym,meditation,weightlifting,query_not_in_context
49,mall,electronics store,gift shop,query_not_in_context
49,mall,gift shop,grocery store,query_not_in_context
49,mall,electronics store,grocery store,query_not_in_context
49,mall,coffee shop,grocery store,query_not_in_context
49,mall,pretzel stand,gift shop,query_not_in_context
49,mall,coffee shop,pretzel stand,trigger_not_in_context
49,mall,pretzel stand,electronics store,query_not_in_context
49,mall,gift shop,grocery store,query_not_in_context
49,mall,coffee shop,pretzel stand,trigger_not_in_context
49,mall,gift shop,grocery store,query_not_in_context
49,mall,electronics store,pretzel stand,trigger_not_in_context
49,mall,grocery store,coffee shop,query_not_in_context
49,mall,pretzel stand,burger joint,query_not_in_context
49,mall,grocery store,burger joint,query_not_in_context
49,mall,gift shop,grocery store,query_not_in_context
49,mall,coffee shop,pretzel stand,trigger_not_in_context
49,mall,burger joint,coffee shop,query_not_in_context
49,mall,electronics store,grocery store,query_not_in_context
49,mall,electronics store,gift shop,query_not_in_context
49,mall,pretzel stand,coffee shop,query_not_in_context
49,mall,burger joint,pretzel stand,trigger_not_in_context
49,mall,grocery store,burger joint,query_not_in_context
49,mall,coffee shop,grocery store,query_not_in_context
49,mall,coffee shop,burger joint,query_not_in_context
49,mall,burger joint,pretzel stand,trigger_not_in_context
49,mall,coffee shop,grocery store,query_not_in_context
49,mall,electronics store,gift shop,query_not_in_context
49,mall,burger joint,pretzel stand,trigger_not_in_context
49,mall,burger joint,coffee shop,query_not_in_context
49,mall,burger joint,pretzel stand,trigger_not_in_context
49,mall,electronics store,grocery store,query_not_in_context
49,mall,gift shop,grocery store,query_not_in_context
49,mall,burger joint,coffee shop,query_not_in_context
49,mall,gift shop,grocery store,query_not_in_context
49,mall,burger joint,coffee shop,query_not_in_context
49,mall,pretzel stand,electronics store,query_not_in_context
49,mall,coffee shop,electronics store,query_not_in_context
49,mall,pretzel stand,electronics store,query_not_in_context
49,mall,electronics store,burger joint,query_not_in_context
49,mall,burger joint,coffee shop,query_not_in_context
49,mall,burger joint,coffee shop,query_not_in_context
49,mall,gift shop,grocery store,query_not_in_context
49,mall,grocery store,gift shop,query_not_in_context
49,mall,electronics store,gift shop,query_not_in_context
49,mall,electronics store,gift shop,query_not_in_context
49,mall,grocery store,pretzel stand,trigger_not_in_context
49,mall,grocery store,burger joint,query_not_in_context
49,mall,burger joint,gift shop,query_not_in_context
49,mall,grocery store,burger joint,query_not_in_context
49,mall,pretzel stand,electronics store,query_not_in_context
49,mall,grocery store,coffee shop,query_not_in_context
49,mall,electronics store,gift shop,query_not_in_context
49,mall,electronics store,grocery store,query_not_in_context
49,mall,burger joint,coffee shop,query_not_in_context
49,mall,electronics store,coffee shop,query_not_in_context
49,mall,electronics store,grocery store,query_not_in_context
49,mall,gift shop,electronics store,query_not_in_context
49,mall,electronics store,gift shop,query_not_in_context
49,mall,electronics store,grocery store,query_not_in_context
49,mall,coffee shop,gift shop,query_not_in_context
49,mall,electronics store,burger joint,query_not_in_context
49,mall,burger joint,gift shop,query_not_in_context
49,mall,pretzel stand,coffee shop,query_not_in_context
49,mall,burger joint,electronics store,query_not_in_context
49,mall,burger joint,coffee shop,query_not_in_context
49,mall,pretzel stand,coffee shop,query_not_in_context
49,mall,burger joint,grocery store,query_not_in_context
49,mall,burger joint,grocery store,query_not_in_context
49,mall,pretzel stand,coffee shop,query_not_in_context
49,mall,burger joint,grocery store,query_not_in_context
49,mall,burger joint,grocery store,query_not_in_context
49,mall,gift shop,burger joint,query_not_in_context
49,mall,pretzel stand,coffee shop,query_not_in_context
49,mall,electronics store,gift shop,query_not_in_context
49,mall,grocery store,gift shop,query_not_in_context
49,mall,pretzel stand,grocery store,query_not_in_context
49,mall,burger joint,pretzel stand,trigger_not_in_context
49,mall,burger joint,pretzel stand,trigger_not_in_context
49,mall,burger joint,pretzel stand,trigger_not_in_context
49,mall,gift shop,electronics store,query_not_in_context
49,mall,pretzel stand,coffee shop,query_not_in_context
49,mall,pretzel stand,coffee shop,query_not_in_context
49,mall,burger joint,coffee shop,query_not_in_context
49,mall,electronics store,grocery store,query_not_in_context
49,mall,grocery store,gift shop,query_not_in_context
49,mall,electronics store,gift shop,query_not_in_context
49,mall,electronics store,grocery store,query_not_in_context
49,mall,electronics store,gift shop,query_not_in_context
49,mall,burger joint,gift shop,query_not_in_context
49,mall,burger joint,coffee shop,query_not_in_context
49,mall,electronics store,gift shop,query_not_in_context
49,mall,electronics store,grocery store,query_not_in_context
49,mall,electronics store,gift shop,query_not_in_context
49,mall,grocery store,pretzel stand,trigger_not_in_context
49,mall,electronics store,gift shop,query_not_in_context
49,mall,grocery store,electronics store,query_not_in_context
49,mall,pretzel stand,gift shop,query_not_in_context
49,mall,gift shop,grocery store,query_not_in_context
49,mall,electronics store,pretzel stand,trigger_not_in_context
49,mall,gift shop,grocery store,query_not_in_context
49,mall,grocery store,pretzel stand,trigger_not_in_context
49,mall,burger joint,pretzel stand,trigger_not_in_context
49,mall,gift shop,grocery store,query_not_in_context
49,mall,coffee shop,grocery store,query_not_in_context
49,mall,grocery store,coffee shop,query_not_in_context
49,mall,burger joint,electronics store,query_not_in_context
49,mall,electronics store,gift shop,query_not_in_context
49,mall,pretzel stand,coffee shop,query_not_in_context
49,mall,pretzel stand,coffee shop,query_not_in_context
49,mall,burger joint,coffee shop,query_not_in_context
49,mall,pretzel stand,coffee shop,query_not_in_context
49,mall,gift shop,burger joint,query_not_in_context
49,mall,electronics store,coffee shop,query_not_in_context
49,mall,burger joint,pretzel stand,trigger_not_in_context
49,mall,electronics store,grocery store,query_not_in_context
49,mall,electronics store,gift shop,query_not_in_context
49,mall,electronics store,gift shop,query_not_in_context
49,mall,pretzel stand,grocery store,query_not_in_context
49,mall,electronics store,pretzel stand,trigger_not_in_context
49,mall,coffee shop,grocery store,query_not_in_context
49,mall,burger joint,grocery store,query_not_in_context
