story,trigger,query,base_prefix,trigger_prefix,base_logprob_sum,base_logprob_mean,base_query_token_count,base_tokenization_mode,but_not_logprob_sum,but_not_logprob_mean,but_not_query_token_count,but_not_tokenization_mode,delta_logprob_sum,delta_logprob_mean
throw,boomerang,lawnmower,"You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a ","You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a boomerang but not",-10.914439240470529,-3.638146413490176,3,exact_concat,-17.225710958242416,-5.741903652747472,3,exact_concat,-6.311271717771888,-2.1037572392572956
throw,boomerang,shovel,"You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a ","You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a boomerang but not",-9.06250286102295,-9.06250286102295,1,exact_concat,-15.165688514709473,-15.165688514709473,1,exact_concat,-6.103185653686523,-6.103185653686523
throw,boomerang,tires,"You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a ","You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a boomerang but not",-13.53125286102295,-13.53125286102295,1,exact_concat,-11.415688514709473,-11.415688514709473,1,exact_concat,2.1155643463134766,2.1155643463134766
throw,football,beach ball,"You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a ","You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a football but not",-6.435556821525097,-3.2177784107625484,2,exact_concat,-10.555954575538635,-5.277977287769318,2,exact_concat,-4.120397754013538,-2.060198877006769
throw,football,boomerang,"You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a ","You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a football but not",-9.71985571028199,-3.2399519034273303,3,exact_concat,-17.721091151237488,-5.90703038374583,3,exact_concat,-8.001235440955497,-2.6670784803184993
throw,football,lawnmower,"You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a ","You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a football but not",-10.914439240470529,-3.638146413490176,3,exact_concat,-15.836945995688438,-5.278981998562813,3,exact_concat,-4.92250675521791,-1.6408355850726366
throw,football,shovel,"You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a ","You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a football but not",-9.06250286102295,-9.06250286102295,1,exact_concat,-14.0409517288208,-14.0409517288208,1,exact_concat,-4.978448867797852,-4.978448867797852
throw,football,tires,"You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a ","You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a football but not",-13.53125286102295,-13.53125286102295,1,exact_concat,-11.6034517288208,-11.6034517288208,1,exact_concat,1.9278011322021484,1.9278011322021484
throw,lawnmower,beach ball,"You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a ","You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a lawnmower but not",-6.435556821525097,-3.2177784107625484,2,exact_concat,-13.800261497497559,-6.900130748748779,2,exact_concat,-7.364704675972462,-3.682352337986231
throw,lawnmower,boomerang,"You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a ","You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a lawnmower but not",-9.71985571028199,-3.2399519034273303,3,exact_concat,-16.527227997779846,-5.509075999259949,3,exact_concat,-6.807372287497856,-2.2691240958326184
throw,lawnmower,football,"You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a ","You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a lawnmower but not",-2.687502861022949,-2.687502861022949,1,exact_concat,-6.42819881439209,-6.42819881439209,1,exact_concat,-3.7406959533691406,-3.7406959533691406
throw,lawnmower,shovel,"You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a ","You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a lawnmower but not",-9.06250286102295,-9.06250286102295,1,exact_concat,-14.11569881439209,-14.11569881439209,1,exact_concat,-5.053195953369141,-5.053195953369141
throw,lawnmower,tires,"You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a ","You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a lawnmower but not",-13.53125286102295,-13.53125286102295,1,exact_concat,-12.11569881439209,-12.11569881439209,1,exact_concat,1.4155540466308594,1.4155540466308594
throw,shovel,beach ball,"You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a ","You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a shovel but not",-6.435556821525097,-3.2177784107625484,2,exact_concat,-12.884745836257935,-6.442372918128967,2,exact_concat,-6.449189014732838,-3.224594507366419
throw,shovel,boomerang,"You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a ","You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a shovel but not",-9.71985571028199,-3.2399519034273303,3,exact_concat,-18.21249532699585,-6.070831775665283,3,exact_concat,-8.49263961671386,-2.830879872237953
throw,shovel,football,"You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a ","You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a shovel but not",-2.687502861022949,-2.687502861022949,1,exact_concat,-7.806994438171387,-7.806994438171387,1,exact_concat,-5.1194915771484375,-5.1194915771484375
throw,shovel,lawnmower,"You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a ","You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a shovel but not",-10.914439240470529,-3.638146413490176,3,exact_concat,-15.529159005731344,-5.176386335243781,3,exact_concat,-4.614719765260816,-1.538239921753605
throw,shovel,tires,"You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a ","You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a shovel but not",-13.53125286102295,-13.53125286102295,1,exact_concat,-12.619494438171387,-12.619494438171387,1,exact_concat,0.9117584228515625,0.9117584228515625
throw,tires,beach ball,"You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a ","You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a tires but not",-6.435556821525097,-3.2177784107625484,2,exact_concat,-12.598725318908691,-6.299362659454346,2,exact_concat,-6.1631684973835945,-3.0815842486917973
throw,tires,boomerang,"You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a ","You and your friend Jo are relaxing at Jo's house.You tell Jo, 'It's sunny outside, let's play catch.' Jo looks through the garage and responds, 'Sure, we have a tires but not",-9.71985571028199,-3.2399519034273303,3,exact_concat,-18.401506662368774,-6.133835554122925,3,exact_concat,-8.681650952086784,-2.8938836506955945
